conversation_id,turn_no,speaker,utterance,P-Strategy,keyword1,keyword2,keyword3,keyword4,keyword5
1.0,15.0,User,"Yes, let's do it. Thank you for understanding my concerns.",Emotional,understanding,concerns,thank,,
2.0,1.0,User,"Hi, I am planning to buy insurance for my new electric vehicle, a 2024 Tesla Model 3. I am concerned about its battery health and overall safety.",Emotional,safety,concern,health,,
2.0,2.0,Agent,"Congratulations on your new Tesla! Electric vehicles are an investment in the future, and protecting that investment is key. I recommend Tata AIG General Insurance, which is designed to address modern vehicle risks, specifically EVs.",Emotional,investment,future,protecting,risks,
2.0,3.0,User,Iâ€™ve heard that EVs have unique maintenance challenges. What if the battery gets damaged in an accident?,Emotional,damage,fear,accident,,
2.0,4.0,Agent,"Our policy provides comprehensive coverage that includes battery protection. If your Tesla's battery is damaged due to an accident, weâ€™ll cover the repair or replacement costs, minimizing your financial burden during a stressful time.",Emotional,stressful,burden,damage,repair,
2.0,5.0,User,That's a relief! I'm also worried about the high cost of spare parts for Teslas. How does the policy address that?,Emotional,relief,worried,cost,high,
2.0,6.0,Agent,"We offer a 'Zero Depreciation' add-on. It ensures that you receive the full cost of new parts during repairs, without any deductions for depreciation. It's designed to protect your investment and alleviate your financial worries.",Emotional,investment,worries,protect,financial,
2.0,7.0,User,"That's smart. I drive quite a bit, and I fear being stranded with a dead battery.",Emotional,smart,fear,stranded,battery,
2.0,8.0,Agent,"Our roadside assistance covers emergency charging or towing to the nearest charging station. You can drive confidently, knowing that help is available whenever you need it.",Emotional,confidence,help,need,available,
2.0,9.0,User,I really appreciate that. I'm also concerned about theft. Teslas are attractive targets.,Emotional,appreciate,concerned,theft,,
2.0,10.0,Agent,"Our comprehensive policy covers theft, as well. In case your Tesla is stolen, we'll provide the Insured Declared Value (IDV), ensuring that you receive the original invoice value, minimizing your financial loss.",Emotional,theft,stolen,loss,ensuring,
2.0,11.0,User,"Okay, this all sounds very reassuring. What's the premium for this level of coverage?",Emotional,reassuring,coverage,,,
2.0,12.0,Agent,"For a 2024 Tesla Model 3 with comprehensive coverage, including battery protection, zero depreciation, and roadside assistance, the premium would be around $4500 annually. Itâ€™s a small price to pay for the peace of mind knowing your investment is protected.",Emotional,peace,mind,investment,protected,
2.0,13.0,User,"Are there any discounts available, given it's a new vehicle?",Emotional,discounts,new,vehicle,,
2.0,14.0,Agent,"Yes, we can explore digital purchase discounts and potentially a new vehicle discount. We want to ensure you feel secure without straining your finances. Letâ€™s see what we can do together.",Emotional,secure,finances,explore,together,
2.0,15.0,User,"Great, thank you! Let's check for discounts and get started. I feel much better knowing my investment is secure.",Emotional,better,secure,knowing,,
3.0,1.0,User,"Hello, I'm interested in insuring my 2020 Harley-Davidson Street Glide. I love riding it, but I'm also aware of the risks and want it to be protected.",Emotional,risks,love,protected,,
3.0,2.0,Agent,That's fantastic! A Harley-Davidson is more than just a bike; it's a passion. We understand that. I'd recommend ICICI Lombard General Insurance. It offers comprehensive coverage to protect your prized possession and peace of mind on every ride.,Emotional,fantastic,passion,peace,protection,
3.0,3.0,User,What kind of coverage are we talking about? I'm concerned about theft and damage from accidents.,Emotional,theft,damage,concerned,,
3.0,4.0,Agent,"Our policy includes comprehensive coverage for theft, accidents, and natural disasters. We understand the emotional attachment to your bike, and our goal is to minimize any financial loss or emotional distress in case of an unforeseen event.",Emotional,attachment,distress,loss,emotional,
3.0,5.0,User,I do a lot of long-distance riding. What happens if I break down in the middle of nowhere?,Emotional,breakdown,nowhere,fear,riding,
3.0,6.0,Agent,"Our policy includes 24/7 roadside assistance. Whether you have a flat tire, a mechanical issue, or run out of fuel, we'll be there to help, ensuring you're never stranded and can continue your journey safely.",Emotional,stranded,journey,safety,help,
3.0,7.0,User,"That's a huge relief. Iâ€™ve had some close calls before, so I always worry about those situations.",Emotional,relief,worry,close,situations,
3.0,8.0,Agent,"We understand. We also offer a personal accident cover, providing financial assistance for medical expenses if you're injured in an accident, because your well-being is just as important as your bike.",Emotional,accident,well-being,injured,assistance,important
3.0,9.0,User,What if my bike is damaged beyond repair? Does the policy cover the full value?,Emotional,damage,repair,fear,value,
3.0,10.0,Agent,"Our policy includes Insured Declared Value (IDV), ensuring that you receive the current market value of your bike in case of total loss or theft. We want to help you get back on the road as quickly as possible.",Emotional,loss,theft,value,quickly,
3.0,11.0,User,That sounds good. I always worry about the financial hit if something serious happens.,Emotional,worry,financial,serious,hit,
3.0,12.0,Agent,"Exactly. Peace of mind is invaluable. For a 2020 Harley-Davidson Street Glide with comprehensive coverage, roadside assistance, and personal accident cover, the premium would be around $1200 annually. It's a safeguard for your passion.",Emotional,peace,mind,passion,safeguard,
3.0,13.0,User,Are there any discounts for experienced riders?,Emotional,experience,discounts,fear,,
3.0,14.0,Agent,We can check for a no-claim bonus if you've had prior insurance or any other applicable discounts. We want to help you protect your Harley without breaking the bank. Let's see what we can find together?,Emotional,protect,bonus,discounts,together,
3.0,15.0,User,"Okay, that sounds great. Let's check for discounts and get the policy started. I'll feel much better knowing my Harley is fully protected.",Emotional,better,protected,feeling,,
4.0,1.0,User,"Hi, I'm looking for insurance for my 2019 Jeep Wrangler. I love off-roading, but it makes me nervous about potential damage.",Emotional,nervous,damage,love,,
4.0,2.0,Agent,"Ah, a fellow adventurer! Protecting your Jeep is a smart move. For your peace of mind, I recommend New India Assurance General Insurance. It offers robust protection for off-road adventures.",Emotional,adventure,peace,protection,smart,
4.0,3.0,User,"What does 'robust protection' really mean? I'm talking about dents, scratches, and maybe even getting stuck.",Emotional,protection,dents,scratches,stuck,
4.0,4.0,Agent,"Our comprehensive policy covers collisions, rollovers, and other accidental damages that can occur during off-roading. We also offer roadside assistance, so if you get stuck, we'll help get you out, minimizing the stress of being stranded.",Emotional,stress,stranded,assistance,,
4.0,5.0,User,Getting stuck is my biggest fear! What about if I damage the undercarriage on rocks?,Emotional,fear,damage,rocks,,
4.0,6.0,Agent,"Our policy covers undercarriage damage from rocks and other hazards. We understand that off-roading can be unpredictable, and we want to ensure you can enjoy your adventures without constant worry.",Emotional,worry,adventures,unpredictable,hazards,
4.0,7.0,User,I've also invested a lot in aftermarket parts. Are those covered?,Emotional,investment,covered,fear,,
4.0,8.0,Agent,"Yes, we can include coverage for aftermarket parts and accessories. Just provide us with the details and value, and we'll ensure they're protected, as well, because we know those modifications are personal and important to you.",Emotional,personal,important,protection,details,
4.0,9.0,User,What if someone steals my winch or other equipment?,Emotional,steal,fear,equipment,,
4.0,10.0,Agent,"Our policy covers theft of aftermarket parts and equipment, as well. We understand that these items are valuable, and we want to help you recover your losses quickly and efficiently.",Emotional,theft,valuable,losses,quickly,
4.0,11.0,User,"Okay, that's a relief. I've heard horror stories about gear being stolen.",Emotional,relief,horror,stolen,,
4.0,12.0,Agent,"For a 2019 Jeep Wrangler with comprehensive off-road coverage and aftermarket parts protection, the premium would be around $1500 annually. It's a small price to pay for peace of mind and worry-free adventures.",Emotional,peace,worry,adventures,,
4.0,13.0,User,Are there any off-road club discounts?,Emotional,fear,discount,club,off-road,
4.0,14.0,Agent,"We don't have specific off-road club discounts, but let's see if you are eligible for a digital purchase discount or a safe driver discount to help lower the premium and protect your adventurous spirit without the financial worry. How about we explore those?",Emotional,adventure,worry,protect,financial,
4.0,15.0,User,"Great, let's check for those discounts. I'm ready to get started. I'll feel much better knowing my Jeep is protected on the trails.",Emotional,better,protected,feeling,trails,
